"SPECIES","SITE_ID","estimate","std.error","urb_variable","Best_Model","urb_trend","WIn","HSI","FMo_Average","range.size","temp.mean","temp.max","temp.sd","genzname","code_urban","urban_names","bms_id","country_code","Country.Name"
"Aglais io","FIBMS.60",0.182502667160606,0.318083209770585,"sum_2000m","exponential",0.0074097045401803,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.61",-0.0224470881986626,0.0956463842261215,"sum_2000m","exponential",0.00694369263242448,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.63",0.0495021243054899,0.082513569879135,"sum_2000m","exponential",0.0108827781008086,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.68",-0.0194270074188157,0.139636034181162,"sum_2000m","exponential",0.00405246392649801,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.70",-0.0323042585135668,0.145119773451945,"sum_2000m","exponential",0.0112058919557726,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",12,"LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.71",0.12123408528612,0.230009057713556,"sum_2000m","exponential",0.0104913835692945,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.72",0.0146921323331734,0.119571282202708,"sum_2000m","exponential",0.00462319013338344,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.74",0.236848068315725,0.0767733440988132,"sum_2000m","exponential",0.00680736740789745,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.77",-0.0688062879510605,0.0750231460265659,"sum_2000m","exponential",0.00648262130520882,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.79",-0.126017534699339,0.479832504841255,"sum_2000m","exponential",0.0207450381870322,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",21,"SUBURBAN OR PERI-URBAN","FIBMS","FIN","Finland"
"Aglais io","FIBMS.80",-0.201291554286964,0.117299433286758,"sum_2000m","exponential",0.00459225983709094,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.801",-0.0471181136305288,0.0864632545538266,"sum_2000m","exponential",0.00555115990652474,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.807",0.0308112955741098,0.0771081656213135,"sum_2000m","exponential",0.0071074271580215,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.821",-0.193866863711996,0.0427403969629353,"sum_2000m","exponential",0.0129009583337652,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.822",-0.15736868764458,0.0671441334198966,"sum_2000m","exponential",0.00987481280227452,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.823",-0.213293460768038,0.0545063645768077,"sum_2000m","exponential",0.00699897771199825,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.824",-0.145770007297714,0.0874920720956025,"sum_2000m","exponential",0.0115836324866604,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.825",-0.0827467972227681,0.07781178253014,"sum_2000m","exponential",0.00865046142595078,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.859",-0.223343287571892,0.101338199628811,"sum_2000m","exponential",0.0110266179831391,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.860",-0.0369835836122322,0.133485693382167,"sum_2000m","exponential",0.00386109686403496,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.861",0.194019833761098,0.330759279489498,"sum_2000m","exponential",0.00402937045015825,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.863",-5.94076454309378e-06,0.248728232897878,"sum_2000m","exponential",0.00486473745251317,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.865",0.260858938326903,0.553439403512965,"sum_2000m","exponential",0.00405175087952561,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.89",0.0214629702618025,0.145112957900791,"sum_2000m","exponential",0.00529810668509221,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FIBMS.91",0.00878934505493747,0.133861346187295,"sum_2000m","exponential",0.015174849960219,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"G. Cold and mesic",12,"LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Aglais io","FRBMS.2952",-0.0811447982067982,0.0436769981279128,"sum_2000m","exponential",0.00569324544661787,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","FRBMS","FRA","France"
"Aglais io","FRBMS.2960",-0.394093479657179,0.0749693553082286,"sum_2000m","exponential",0.0320309384539197,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","FRBMS","FRA","France"
"Aglais io","FRBMS.3003",-0.161020779880013,0.190810853255959,"sum_2000m","exponential",0.0172179531448263,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","FRBMS","FRA","France"
"Aglais io","FRBMS.450",-0.398738485473107,0.0780441102636179,"sum_2000m","exponential",0.0749869009626504,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"K. Warm temperate and mesic",21,"SUBURBAN OR PERI-URBAN","FRBMS","FRA","France"
"Aglais io","FRBMS.460",-0.13187736271014,0.0874289642524155,"sum_2000m","exponential",0.00857412086269152,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","FRBMS","FRA","France"
"Aglais io","FRBMS.463",-0.0091076094212774,0.11930870142922,"sum_2000m","exponential",0.0533456801425416,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"K. Warm temperate and mesic",21,"SUBURBAN OR PERI-URBAN","FRBMS","FRA","France"
"Aglais io","UKBMS.101",0.0917503138877188,0.0165864296001673,"sum_2000m","exponential",0.00651580241850426,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.116",0.0189629028736705,0.0422619657632664,"sum_2000m","exponential",0.0035831413634929,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.153",-0.023851990429382,0.0659930332630825,"sum_2000m","exponential",0.0230002576967363,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.160",0.0589098399355664,0.0143199329060236,"sum_2000m","exponential",0.0100595889248817,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.161",-0.0730799621679451,0.0194365564198601,"sum_2000m","exponential",0.0104573962868867,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.163",0.0542861099067507,0.0618410935840042,"sum_2000m","exponential",0.00954802157300398,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",30,"URBAN CENTRE","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.175",0.0539909121301377,0.0391932766481296,"sum_2000m","exponential",0.00894255182143566,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.177",0.167391300180774,0.21583028139583,"sum_2000m","exponential",0.00565821164401258,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",30,"URBAN CENTRE","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.182",-0.0423098859297374,0.0296958461860011,"sum_2000m","exponential",0.00496709023170805,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",NA,NA,"UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2601",0.224850599143416,0.33248284320944,"sum_2000m","exponential",0.00963516947804482,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2603",-0.0194915425726137,0.0384721556885966,"sum_2000m","exponential",0.0170437343901543,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2605",-0.131849025829977,0.0379427679659508,"sum_2000m","exponential",0.00945664268459474,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2608",0.237912665019026,0.225933602133245,"sum_2000m","exponential",0.0085679836995066,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2609",0.0134684363085282,0.164420388890434,"sum_2000m","exponential",0.00544977392053331,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2615",-0.212131919318343,0.0939461981202398,"sum_2000m","exponential",0.0100289447050169,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2616",-0.0867109736256737,0.0455423135941098,"sum_2000m","exponential",0.011667005245256,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",30,"URBAN CENTRE","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2618",-0.008233074435954,0.0596893840305257,"sum_2000m","exponential",0.0116206400477759,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2619",0.0786047222520296,0.027905260576718,"sum_2000m","exponential",0.00435870813851675,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2623",-0.00383965833363187,0.0249582802229574,"sum_2000m","exponential",0.00917360361287477,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2627",0.326314465316714,0.246925445053064,"sum_2000m","exponential",0.0156006979596341,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2628",2.60170721954832e-11,0.252844864647209,"sum_2000m","exponential",0.010633910158375,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2630",-0.100587587981844,0.0288805254265667,"sum_2000m","exponential",0.00493715379114571,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2635",0.428906146789317,0.290274963347764,"sum_2000m","exponential",0.00482434901625948,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2640",0.0190475385918507,0.053697040869355,"sum_2000m","exponential",0.0222117897260499,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2641",-0.0979640495771529,0.0806897118917012,"sum_2000m","exponential",0.00503769954211977,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2643",0.0119788310581968,0.105068083323971,"sum_2000m","exponential",0.00762741507168663,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2644",0.289617798841283,0.0921084698212485,"sum_2000m","exponential",0.00928005691507394,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2645",0.235422065259686,0.0793796636146306,"sum_2000m","exponential",0.00980564061519236,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2648",-0.0492628847289162,0.0640559820139567,"sum_2000m","exponential",0.00790333381904129,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2649",-0.374688284189728,0.123102335334878,"sum_2000m","exponential",0.037593776940361,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2656",0.0448134456636391,0.0596195082004223,"sum_2000m","exponential",0.00481689005158007,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",30,"URBAN CENTRE","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2657",-0.00333955202329702,0.0531942432191779,"sum_2000m","exponential",0.00426646563172485,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",30,"URBAN CENTRE","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2662",0.0908534093722799,0.0295607330294644,"sum_2000m","exponential",0.00525117630736595,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2665",-0.0257352042962353,0.0730902390987048,"sum_2000m","exponential",0.0165190826784937,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2668",0.0404659637252396,0.0962734360498233,"sum_2000m","exponential",0.00767126917743661,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2669",-0.0436517213076006,0.109401446981461,"sum_2000m","exponential",0.0110505417920161,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",NA,NA,"UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2670",-0.245393203270736,0.0783824416909193,"sum_2000m","exponential",0.0526220797963894,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",NA,NA,"UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2671",0.0389107942284875,0.0933515193330308,"sum_2000m","exponential",0.0111294278455309,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2673",0.024999409058014,0.0344735366639799,"sum_2000m","exponential",0.00935328474582171,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",13,"RURAL CLUSTER GRID","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2677",-0.031925964257832,0.0598957314506898,"sum_2000m","exponential",0.00767798694747916,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",30,"URBAN CENTRE","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2678",-0.0606266749945518,0.0647589891846132,"sum_2000m","exponential",0.00337793064404593,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",30,"URBAN CENTRE","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2679",0.102355562487623,0.0795159824861444,"sum_2000m","exponential",0.0188927937002331,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2688",0.0413616828209932,0.192117644082835,"sum_2000m","exponential",0.00687576389024377,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2690",-0.089580235629039,0.123188216601799,"sum_2000m","exponential",0.0372666865918643,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2691",0.0231075342056281,0.0616060964706743,"sum_2000m","exponential",0.0363334285980864,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2697",-0.0143525037643376,0.22444129796098,"sum_2000m","exponential",0.00361874610989171,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",23,"DENSE URBAN CLUSTER","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2698",0.023193222304928,0.0633408987307068,"sum_2000m","exponential",0.00601913712914575,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2699",0.1268599715076,0.127918364773568,"sum_2000m","exponential",0.016144332030762,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2911",0.00498584146733313,0.0246787939748627,"sum_2000m","exponential",0.00937080997295805,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2936",-0.00675843890567132,0.0406968457454681,"sum_2000m","exponential",0.00528061177960103,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2938",-0.0487640113344082,0.062369640815555,"sum_2000m","exponential",0.0301089208610113,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2940",-0.0882462738198348,0.10206405184605,"sum_2000m","exponential",0.00761032102555894,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",23,"DENSE URBAN CLUSTER","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2941",0.0383346497179113,0.0231787320092194,"sum_2000m","exponential",0.0159215866497924,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2945",0.018348018147127,0.0514678265469682,"sum_2000m","exponential",0.00877877932424663,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2946",0.053593801159942,0.416969360486136,"sum_2000m","exponential",0.0085769022525494,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Aglais io","UKBMS.2947",0.03405369106789,0.292126912399853,"sum_2000m","exponential",0.00796133882313557,0.061,"0.236",7.5,1136,8.84,17.56,2.91,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
