"SPECIES","SITE_ID","bms_id","M_YEAR","TOTAL_NM","SINDEX","GEO_REGION","RCLIM","M_YEAR_scaled","SINDEX_scaled","code_urban","urban_names","country_code","Country.Name","urban_type","pop_ID","urb_variable","Best_Model","urb_trend","WIn","HSI","FMo_Average","range.size","temp.mean","temp.max","temp.sd"
"Pontia daplidice","ES-CTBMS.5","ES-CTBMS",2017,0.92763,19.2342626331706,"R1","K. Warm temperate and mesic",0.818274947759723,-0.270827130597673,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pontia daplidice_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,0.007,0.061,5.5,921,10.43,18.64,3.55
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2018,0.88296,61.633281972265,"R1","K. Warm temperate and mesic",0.961952135702999,0.245024535174209,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2011,0.99026,73.5059124320869,"R1","K. Warm temperate and mesic",-0.0437881798999302,0.389474012904133,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2013,0.976559999999999,134.543555966103,"R1","K. Warm temperate and mesic",0.243566195986621,1.13209425701861,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2019,0.9988,74.2115027829314,"R1","K. Warm temperate and mesic",1.10562932364627,0.398058644424138,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2016,0.788980000000001,43.5774525133937,"R1","K. Warm temperate and mesic",0.674597759816448,0.0253465839282094,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2021,0.99252,61.316322998566,"R1","K. Warm temperate and mesic",1.39298369953283,0.241168223940775,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2008,0.813939999999999,186.152645169039,"R1","K. Warm temperate and mesic",-0.474819743729757,1.76000110602812,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2002,0.76197,226.364375906342,"R1","K. Warm temperate and mesic",-1.33688287138941,2.24924091882921,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",1996,0.935749999999999,159.360962540214,"R1","K. Warm temperate and mesic",-2.19894599904906,1.43403757365539,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2010,0.99998,140.299903481627,"R1","K. Warm temperate and mesic",-0.187465367843206,1.20212940172081,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",1998,0.79175,111.597965392884,"R1","K. Warm temperate and mesic",-1.91159162316251,0.852924566213975,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",1997,0.90033,172.847742365891,"R1","K. Warm temperate and mesic",-2.05526881110579,1.59812575181189,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2000,0.934199999999999,158.12242056586,"R1","K. Warm temperate and mesic",-1.62423724727596,1.41896873596626,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",1995,0.969300000000001,312.506220267123,"R1","K. Warm temperate and mesic",-2.34262318699234,3.29729378889166,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2014,0.828600000000001,41.2484531830056,"R1","K. Warm temperate and mesic",0.387243383929897,-0.00298940598122049,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2012,0.90617,44.6491993586751,"R1","K. Warm temperate and mesic",0.0998890080433454,0.0383860929555891,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2017,0.977149999999999,106.415165204328,"R1","K. Warm temperate and mesic",0.818274947759723,0.789867539134005,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2005,0.99995,196.052803555091,"R1","K. Warm temperate and mesic",-0.905851307559584,1.88045231632631,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",1994,0.819340000000001,164.556495683462,"R1","K. Warm temperate and mesic",-2.48630037493562,1.49724951742896,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2004,0.999360000000001,258.981919764103,"R1","K. Warm temperate and mesic",-1.04952849550286,2.64608534105147,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2003,0.803560000000001,97.6626082427242,"R1","K. Warm temperate and mesic",-1.19320568344614,0.683378729751485,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2006,0.656400000000001,371.810615363624,"R1","K. Warm temperate and mesic",-0.762174119616308,4.01882630249666,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2001,0.8063,196.308545823109,"R1","K. Warm temperate and mesic",-1.48056005933269,1.88356382873914,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2007,0.77206,286.52109602077,"R1","K. Warm temperate and mesic",-0.618496931673033,2.98114332511405,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2009,1.00003,172.921154021175,"R1","K. Warm temperate and mesic",-0.331142555786481,1.59901892163646,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2020,0.718320000000001,97.9363413781042,"R1","K. Warm temperate and mesic",1.24930651158955,0.686709129748084,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",2015,0.746870000000001,34.5571449515153,"R1","K. Warm temperate and mesic",0.530920571873172,-0.0843998383735728,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia bathseba","ES-CTBMS.5","ES-CTBMS",1999,0.866299999999999,75.3181348082198,"R1","K. Warm temperate and mesic",-1.76791443521924,0.411522587282722,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia bathseba_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.002,0.354,4.5,104,13.54,18.35,2.84
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2010,0.999410000000001,11.8031238934571,"R1","K. Warm temperate and mesic",-0.187465367843206,-0.361238780612621,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2019,0.99879,25.0240230621396,"R1","K. Warm temperate and mesic",1.10562932364627,-0.200385464534187,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2005,0.99986,20.1065647934051,"R1","K. Warm temperate and mesic",-0.905851307559584,-0.260214184132695,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",1996,0.93495,102.257770578111,"R1","K. Warm temperate and mesic",-2.19894599904906,0.739286205493873,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2018,0.83186,18.2215743440233,"R1","K. Warm temperate and mesic",0.961952135702999,-0.28314809813436,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",1995,0.94087,166.40792264061,"R1","K. Warm temperate and mesic",-2.34262318699234,1.51977507803831,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2002,0.74952,0,"R1","K. Warm temperate and mesic",-1.33688287138941,-0.504842600150438,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2008,0.86729,12.2274302017526,"R1","K. Warm temperate and mesic",-0.474819743729757,-0.356076417913115,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2006,0.85251,19.0195901778832,"R1","K. Warm temperate and mesic",-0.762174119616308,-0.273438963262238,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2007,0.603819999999999,31.3799325331451,"R1","K. Warm temperate and mesic",-0.618496931673033,-0.12305569277953,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",1994,0.877879999999999,91.1666388918842,"R1","K. Warm temperate and mesic",-2.48630037493562,0.604344906265286,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2001,0.73258,144.883410849458,"R1","K. Warm temperate and mesic",-1.48056005933269,1.25789507620171,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2013,0.9658,39.9992000159997,"R1","K. Warm temperate and mesic",0.243566195986621,-0.0181885624054964,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",1997,0.942780000000001,49.1248304659384,"R1","K. Warm temperate and mesic",-2.05526881110579,0.0928392807427278,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2012,0.806979999999999,9.39772340150598,"R1","K. Warm temperate and mesic",0.0998890080433454,-0.390504312456594,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2014,0.6672,15.9602058866559,"R1","K. Warm temperate and mesic",0.387243383929897,-0.310661250651577,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2004,0.999789999999999,5.12400081984013,"R1","K. Warm temperate and mesic",-1.04952849550286,-0.442500961133004,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2009,0.88067,30.5467874961817,"R1","K. Warm temperate and mesic",-0.331142555786481,-0.133192230412863,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2017,0.78204,42.7866706936474,"R1","K. Warm temperate and mesic",0.818274947759723,0.0157254623707559,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2020,0.91799,42.7594070695553,"R1","K. Warm temperate and mesic",1.24930651158955,0.01539375691808,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2016,0.96093,41.4830178895515,"R1","K. Warm temperate and mesic",0.674597759816448,-0.000135552366464266,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2021,0.91932,40.131542277465,"R1","K. Warm temperate and mesic",1.39298369953283,-0.0165784078053888,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",1998,0.988109999999999,111.727262477065,"R1","K. Warm temperate and mesic",-1.91159162316251,0.854497671377582,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2011,0.83716,16.5799672545647,"R1","K. Warm temperate and mesic",-0.0437881798999302,-0.303120865543613,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",1999,0.74421,168.505959862433,"R1","K. Warm temperate and mesic",-1.76791443521924,1.54530104568094,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2000,0.694179999999999,172.131542202321,"R1","K. Warm temperate and mesic",-1.62423724727596,1.58941203500516,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2003,0.80667,5.1643822882345,"R1","K. Warm temperate and mesic",-1.19320568344614,-0.442009656190997,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia cecilia","ES-CTBMS.5","ES-CTBMS",2015,0.74436,24.8153736202652,"R1","K. Warm temperate and mesic",0.530920571873172,-0.202924017638269,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia cecilia_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.024,0.177,3.5,219,14.06,18.41,2.48
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",1996,0.98908,100.119334155863,"R1","K. Warm temperate and mesic",-2.19894599904906,0.713268717170818,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",2004,0.9999,5.77667379123101,"R1","K. Warm temperate and mesic",-1.04952849550286,-0.434560153898677,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",2000,0.59687,148.025490491244,"R1","K. Warm temperate and mesic",-1.62423724727596,1.29612348436936,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",2019,0.996519999999999,31.492343424005,"R1","K. Warm temperate and mesic",1.10562932364627,-0.121688035078836,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",2011,0.87737,6.31366276622611,"R1","K. Warm temperate and mesic",-0.0437881798999302,-0.428026826912103,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",1994,0.891010000000001,103.948121304597,"R1","K. Warm temperate and mesic",-2.48630037493562,0.759852016958114,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",2021,0.83254,23.392360055206,"R1","K. Warm temperate and mesic",1.39298369953283,-0.220237246325964,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",2001,0.709840000000001,115.958991698637,"R1","K. Warm temperate and mesic",-1.48056005933269,0.90598340387967,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",1997,0.883940000000001,87.2946591540354,"R1","K. Warm temperate and mesic",-2.05526881110579,0.557236099770731,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",2012,0.798710000000001,3.10334126409434,"R1","K. Warm temperate and mesic",0.0998890080433454,-0.46708550610686,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",2010,0.999750000000001,4.75873227372228,"R1","K. Warm temperate and mesic",-0.187465367843206,-0.446945035333448,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",2020,0.88625,39.0741483378063,"R1","K. Warm temperate and mesic",1.24930651158955,-0.0294432908534524,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",1998,0.999379999999999,101.702766113847,"R1","K. Warm temperate and mesic",-1.91159162316251,0.732533691358778,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",2005,0.999799999999999,6.18831028187753,"R1","K. Warm temperate and mesic",-0.905851307559584,-0.42955193972999,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",1995,0.84667,149.299519378259,"R1","K. Warm temperate and mesic",-2.34262318699234,1.31162407692675,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",2008,0.789770000000001,2.13682062459267,"R1","K. Warm temperate and mesic",-0.474819743729757,-0.478844770581878,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",2007,0.63238,5.04973993839317,"R1","K. Warm temperate and mesic",-0.618496931673033,-0.44340446314775,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",2014,0.66719,23.7928270887598,"R1","K. Warm temperate and mesic",0.387243383929897,-0.215364926409948,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
"Pyronia tithonus","ES-CTBMS.5","ES-CTBMS",2009,0.823769999999999,0,"R1","K. Warm temperate and mesic",-0.331142555786481,-0.504842600150438,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Pyronia tithonus_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,-0.007,0.081,3.5,515,10.86,17.91,2.64
